matchup,first_agent,second_agent,match_id,dict_size,random_seed,winner,loss_reason,turn,player,agent,required_start_char,previous_word,word,start_char,end_char,next_required_start_char,elapsed_time_sec,timed_out,score,effective_depth,next_depth,adaptive_depth,pruned_count,evaluated_moves,chain_so_far
minimax vs random,minimax,random,D3000_seed0_minimax_vs_random_0,3000,0,first,no_legal_move,19,first,minimax,く,らく,くちかず,く,ず,ず,0.272694,False,1000000.0,3,3,True,,20,あいず -> ずらす -> すら -> らいど -> どなりこむ -> むらびと -> とむ -> むちつじよ -> よろず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆうむ -> むね -> ねんご -> ごんどら -> らく -> くちかず
minimax vs random,minimax,random,D3000_seed0_minimax_vs_random_0,3000,0,first,no_legal_move,20,second,random,ず,くちかず,ずし,ず,し,し,4e-06,False,0.0,,,,,,あいず -> ずらす -> すら -> らいど -> どなりこむ -> むらびと -> とむ -> むちつじよ -> よろず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆうむ -> むね -> ねんご -> ごんどら -> らく -> くちかず -> ずし
minimax vs random,minimax,random,D3000_seed0_minimax_vs_random_0,3000,0,first,no_legal_move,21,first,minimax,し,ずし,しゆうず,し,ず,ず,0.325348,False,1000000.0,3,3,True,,20,あいず -> ずらす -> すら -> らいど -> どなりこむ -> むらびと -> とむ -> むちつじよ -> よろず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆうむ -> むね -> ねんご -> ごんどら -> らく -> くちかず -> ずし -> しゆうず
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,1,first,minimax,ANY,,あいず,あ,ず,ず,0.171754,False,177.0,3,3,True,,20,あいず
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,2,second,greedy,ず,あいず,ずらす,ず,す,す,2.9e-05,False,-1304.5,,,,,4,あいず -> ずらす
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,3,first,minimax,す,ずらす,すら,す,ら,ら,0.722718,False,96.5,3,3,True,,20,あいず -> ずらす -> すら
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,4,second,greedy,ら,すら,らんぐ,ら,ぐ,ぐ,7.1e-05,False,-464.0,,,,,13,あいず -> ずらす -> すら -> らんぐ
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,5,first,minimax,ぐ,らんぐ,ぐつず,ぐ,ず,ず,0.81572,False,157.5,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,6,second,greedy,ず,ぐつず,ずうずうしい,ず,い,い,2.6e-05,False,-2098.5,,,,,3,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,7,first,minimax,い,ずうずうしい,いちず,い,ず,ず,0.573488,False,157.5,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,8,second,greedy,ず,いちず,ずいじ,ず,じ,じ,2e-05,False,-2307.5,,,,,2,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,9,first,minimax,じ,ずいじ,じゆうゆ,じ,ゆ,ゆ,0.641535,False,96.5,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,10,second,greedy,ゆ,じゆうゆ,ゆきわたる,ゆ,る,る,0.000101,False,-173.5,,,,,26,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,11,first,minimax,る,ゆきわたる,るみのおる,る,る,る,0.263884,False,125.0,3,3,True,,8,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,12,second,greedy,る,るみのおる,るぽるたあじゆ,る,ゆ,ゆ,3.3e-05,False,-564.5,,,,,7,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,13,first,minimax,ゆ,るぽるたあじゆ,ゆげ,ゆ,げ,げ,0.712438,False,539.5,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,14,second,greedy,げ,ゆげ,げしゆたぽ,げ,ぽ,ぽ,0.00011,False,-161.0,,,,,29,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,15,first,minimax,ぽ,げしゆたぽ,ぽけつとべる,ぽ,る,る,0.228163,False,1147.0,3,3,True,,7,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,16,second,greedy,る,ぽけつとべる,るり,る,り,り,3.1e-05,False,-1177.0,,,,,6,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる -> るり
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,17,first,minimax,り,るり,りさいたる,り,る,る,0.82568,False,2030.5,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる -> るり -> りさいたる
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,18,second,greedy,る,りさいたる,るうきい,る,い,い,2.7e-05,False,-2075.5,,,,,5,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる -> るり -> りさいたる -> るうきい
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,19,first,minimax,い,るうきい,いからせる,い,る,る,0.364714,False,2038.5,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる -> るり -> りさいたる -> るうきい -> いからせる
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,20,second,greedy,る,いからせる,るいすい,る,い,い,2e-05,False,-2052.5,,,,,4,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる -> るり -> りさいたる -> るうきい -> いからせる -> るいすい
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,21,first,minimax,い,るいすい,いきる,い,る,る,0.395769,False,2105.0,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる -> るり -> りさいたる -> るうきい -> いからせる -> るいすい -> いきる
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,22,second,greedy,る,いきる,るいせき,る,き,き,1.6e-05,False,-2111.0,,,,,3,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる -> るり -> りさいたる -> るうきい -> いからせる -> るいすい -> いきる -> るいせき
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,23,first,minimax,き,るいせき,きつず,き,ず,ず,0.536873,False,1000000.0,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる -> るり -> りさいたる -> るうきい -> いからせる -> るいすい -> いきる -> るいせき -> きつず
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,24,second,greedy,ず,きつず,ずし,ず,し,し,1.4e-05,False,-3605.5,,,,,1,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる -> るり -> りさいたる -> るうきい -> いからせる -> るいすい -> いきる -> るいせき -> きつず -> ずし
minimax vs greedy,minimax,greedy,D3000_seed0_minimax_vs_greedy_0,3000,0,first,no_legal_move,25,first,minimax,し,ずし,しゆうず,し,ず,ず,0.326927,False,1000000.0,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆきわたる -> るみのおる -> るぽるたあじゆ -> ゆげ -> げしゆたぽ -> ぽけつとべる -> るり -> りさいたる -> るうきい -> いからせる -> るいすい -> いきる -> るいせき -> きつず -> ずし -> しゆうず
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,1,first,minimax,ANY,,あいず,あ,ず,ず,0.161337,False,177.0,3,3,True,,20,あいず
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,2,second,monte_carlo,ず,あいず,ずらす,ず,す,す,0.015226,False,0.6,,,,,,あいず -> ずらす
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,3,first,minimax,す,ずらす,すら,す,ら,ら,0.705826,False,96.5,3,3,True,,20,あいず -> ずらす -> すら
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,4,second,monte_carlo,ら,すら,らんぐ,ら,ぐ,ぐ,0.048713,False,0.6,,,,,,あいず -> ずらす -> すら -> らんぐ
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,5,first,minimax,ぐ,らんぐ,ぐつず,ぐ,ず,ず,0.814631,False,157.5,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,6,second,monte_carlo,ず,ぐつず,ずし,ず,し,し,0.00969,False,0.6,,,,,,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずし
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,7,first,minimax,し,ずし,しゆうず,し,ず,ず,0.48184,False,157.5,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずし -> しゆうず
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,8,second,monte_carlo,ず,しゆうず,ずうずうしい,ず,い,い,0.006453,False,0.7,,,,,,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずし -> しゆうず -> ずうずうしい
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,9,first,minimax,い,ずうずうしい,いちず,い,ず,ず,0.565173,False,157.5,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずし -> しゆうず -> ずうずうしい -> いちず
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,10,second,monte_carlo,ず,いちず,ずいじ,ず,じ,じ,0.00243,False,0.3,,,,,,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずし -> しゆうず -> ずうずうしい -> いちず -> ずいじ
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,11,first,minimax,じ,ずいじ,じゆうゆ,じ,ゆ,ゆ,0.590469,False,96.5,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずし -> しゆうず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,12,second,monte_carlo,ゆ,じゆうゆ,ゆうびんきよく,ゆ,く,く,0.049851,False,0.8,,,,,,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずし -> しゆうず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆうびんきよく
minimax vs monte_carlo,minimax,monte_carlo,D3000_seed0_minimax_vs_monte_carlo_0,3000,0,first,no_legal_move,13,first,minimax,く,ゆうびんきよく,くちかず,く,ず,ず,0.31053,False,1000000.0,3,3,True,,20,あいず -> ずらす -> すら -> らんぐ -> ぐつず -> ずし -> しゆうず -> ずうずうしい -> いちず -> ずいじ -> じゆうゆ -> ゆうびんきよく -> くちかず
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,1,first,minimax,ANY,,あいず,あ,ず,ず,0.160743,False,177.0,3,3,True,,20,あいず
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,2,second,alpha_beta,ず,あいず,ずらす,ず,す,す,0.126139,False,-96.5,4,4,True,104,4,あいず -> ずらす
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,3,first,minimax,す,ずらす,すら,す,ら,ら,0.695487,False,96.5,3,3,True,,20,あいず -> ずらす -> すら
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,4,second,alpha_beta,ら,すら,らぶこめ,ら,め,め,0.202613,False,-96.5,4,4,True,248,13,あいず -> ずらす -> すら -> らぶこめ
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,5,first,minimax,め,らぶこめ,めが,め,が,が,0.915681,False,96.5,3,3,True,,20,あいず -> ずらす -> すら -> らぶこめ -> めが
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,6,second,alpha_beta,が,めが,がいせんしや,が,や,や,0.228668,False,-96.5,4,4,True,293,20,あいず -> ずらす -> すら -> らぶこめ -> めが -> がいせんしや
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,7,first,minimax,や,がいせんしや,やむ,や,む,む,0.89075,False,96.5,3,3,True,,20,あいず -> ずらす -> すら -> らぶこめ -> めが -> がいせんしや -> やむ
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,8,second,alpha_beta,む,やむ,むね,む,ね,ね,0.205596,False,-96.5,4,4,True,345,20,あいず -> ずらす -> すら -> らぶこめ -> めが -> がいせんしや -> やむ -> むね
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,9,first,minimax,ね,むね,ねたむ,ね,む,む,0.891372,False,96.5,3,3,True,,20,あいず -> ずらす -> すら -> らぶこめ -> めが -> がいせんしや -> やむ -> むね -> ねたむ
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,10,second,alpha_beta,む,ねたむ,むつちや,む,や,や,0.258702,False,-96.5,4,4,True,367,20,あいず -> ずらす -> すら -> らぶこめ -> めが -> がいせんしや -> やむ -> むね -> ねたむ -> むつちや
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,11,first,minimax,や,むつちや,やね,や,ね,ね,0.93684,False,96.5,3,3,True,,20,あいず -> ずらす -> すら -> らぶこめ -> めが -> がいせんしや -> やむ -> むね -> ねたむ -> むつちや -> やね
minimax vs alpha_beta,minimax,alpha_beta,D3000_seed0_minimax_vs_alpha_beta_0,3000,0,second,ended_with_n,12,second,alpha_beta,ね,やね,ねんご,ね,ご,ご,0.159059,False,-96.5,4,4,True,261,20,あいず -> ずらす -> すら -> らぶこめ -> めが -> がいせんしや -> やむ -> むね -> ねたむ -> むつちや -> やね -> ねんご
